2024-08-07 16:52:10,392  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 20:46:34,335  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 396, in worker
    gradient_updates = predictor._model.gradient_updates
                       ^^^^^^^^^^^^^^^^
AttributeError: 'ConformalPredictor' object has no attribute '_model'

2025-01-26 20:46:38,357  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 20:50:23,903  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 20:50:23,903  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 20:50:23,903  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 20:50:23,903  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 20:50:23,903  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 20:50:23,903  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 20:50:23,903  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 20:50:23,950  | py-experimenter - INFO     | 4 rows successfully added to database. 0 rows were skipped.
2025-01-26 20:50:27,224  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 379, in worker
    predictor = ConformalPredictor(estimator=model)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: ConformalPredictor.__init__() got an unexpected keyword argument 'estimator'

2025-01-26 20:50:27,319  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 379, in worker
    predictor = ConformalPredictor(estimator=model)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: ConformalPredictor.__init__() got an unexpected keyword argument 'estimator'

2025-01-26 20:50:44,697  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 379, in worker
    predictor = ConformalPredictor(estimator=model)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: ConformalPredictor.__init__() got an unexpected keyword argument 'estimator'

2025-01-26 20:50:44,976  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 379, in worker
    predictor = ConformalPredictor(estimator=model)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: ConformalPredictor.__init__() got an unexpected keyword argument 'estimator'

2025-01-26 20:51:09,746  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/database_connector.py", line 57, in execute
    cursor.execute(sql_statement, values)
sqlite3.OperationalError: no such table: cp_rank_dev__new_cross__results

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 305, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 183, in evaluate
    result_processor.process_logs({"results": metrics})
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/result_processor.py", line 89, in process_logs
    self.db_connector.execute_queries(queries)
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/database_connector.py", line 377, in execute_queries
    self.execute(cursor, query[0], tuple(query[1]))
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/database_connector.py", line 59, in execute
    raise DatabaseConnectionError(f"error \n{e}\n raised when executing sql statement.")
py_experimenter.exceptions.DatabaseConnectionError: error 
no such table: cp_rank_dev__new_cross__results
 raised when executing sql statement.

2025-01-26 20:51:20,393  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 20:51:20,393  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 20:51:20,393  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 20:51:20,393  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 20:51:20,393  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 20:51:20,393  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 20:51:20,394  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 20:51:20,449  | py-experimenter - INFO     | 4 rows successfully added to database. 0 rows were skipped.
2025-01-26 20:51:25,646  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 397, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 120, in evaluate
    val_prediction_sets = torch.cat(predictions_sets_list, dim=0)  # (N_val x C)
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: expected Tensor as element 0 in argument 0, but got tuple

2025-01-26 20:51:48,312  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 397, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 120, in evaluate
    val_prediction_sets = torch.cat(predictions_sets_list, dim=0)  # (N_val x C)
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: expected Tensor as element 0 in argument 0, but got tuple

2025-01-26 20:53:47,832  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 21:20:48,655  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 21:20:48,655  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 21:20:48,656  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 21:20:48,656  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 21:20:48,656  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 21:20:48,656  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 21:20:48,657  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 21:20:48,715  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 21:20:52,851  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 397, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 120, in evaluate
    val_prediction_sets = torch.cat(predictions_sets_list, dim=0)  # (N_val x C)
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: expected Tensor as element 0 in argument 0, but got tuple

2025-01-26 21:21:08,550  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 397, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 120, in evaluate
    val_prediction_sets = torch.cat(predictions_sets_list, dim=0)  # (N_val x C)
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: expected Tensor as element 0 in argument 0, but got tuple

2025-01-26 21:21:08,846  | py-experimenter - ERROR    | Traceback (most recent call last):
  File "/home/jonas/anaconda3/envs/plnet/lib/python3.11/site-packages/py_experimenter/experimenter.py", line 433, in _execute_experiment
    final_status = experiment_function(keyfield_values, result_processor, self.config.custom_configuration.custom_values)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 397, in worker
    evaluate(
  File "/home/jonas/Documents/Research/torch_plnet/experiments/simple_experiment_torchcp.py", line 120, in evaluate
    val_prediction_sets = torch.cat(predictions_sets_list, dim=0)  # (N_val x C)
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: expected Tensor as element 0 in argument 0, but got tuple

2025-01-26 21:21:08,900  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 21:29:54,195  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 21:29:54,195  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 21:29:54,196  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 21:29:54,196  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 21:29:54,197  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 21:29:54,197  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 21:29:54,198  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 21:29:54,252  | py-experimenter - INFO     | 2 rows successfully added to database. 0 rows were skipped.
2025-01-26 21:30:15,194  | py-experimenter - INFO     | All configured executions finished.
2025-01-26 21:45:03,756  | py-experimenter - INFO     | Found 4 keyfields
2025-01-26 21:45:03,756  | py-experimenter - INFO     | Found 2 resultfields
2025-01-26 21:45:03,757  | py-experimenter - INFO     | Found 1 logtables
2025-01-26 21:45:03,757  | py-experimenter - INFO     | Found logtable cp_rank_dev__new_cross__results
2025-01-26 21:45:03,757  | py-experimenter - WARNING  | No custom section defined in config
2025-01-26 21:45:03,757  | py-experimenter - WARNING  | No codecarbon section defined in config
2025-01-26 21:45:03,758  | py-experimenter - INFO     | Initialized and connected to database
2025-01-26 21:45:03,815  | py-experimenter - INFO     | 1 rows successfully added to database. 0 rows were skipped.
2025-01-26 21:45:36,110  | py-experimenter - INFO     | All configured executions finished.
